date,catalog_date,source_type,title,countries,relationship,matched_terms,linked_memcon_telcon_titles,local_identifier,naid,empty_folder,access_restriction,source_note,pdf_url,catalog_url
1992-05-05,5/5/1992,Presidential Daily Diary,[Presidential Daily Diary] 5/5/1992,Paraguay,Catalog search lead,Paraguay,,12889-007,415892009,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 5/5/1992. Access restriction: Restricted - Possibly.",https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1992/41-bpr-apts_sch-dd-05_05_92-12889-007_415892009.pdf,https://catalog.archives.gov/id/415892009
1992-05-07,5/7/1992,Presidential Daily Backup,[Presidential Daily Backup] 5/7/1992,Bolivia,Catalog search lead,Bolivia,,12889-012,415892014,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 5/7/1992. Access restriction: Restricted - Possibly.",https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1992/41-bpr-apts_sch-dd-05_07_92-12889-012_415892014.pdf,https://catalog.archives.gov/id/415892014
1992-05-08,5/8/1992,Presidential Daily Backup,[Presidential Daily Backup] 5/8/1992,"Argentina; Bolivia; Brazil; Colombia; Peru",Catalog search lead,"Argentina; Bolivia; Brazil; Colombia; Peru",,12889-014,415892016,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 5/8/1992. Access restriction: Restricted - Possibly.",https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1992/41-bpr-apts_sch-dd-05_08_92-12889-014_415892016.pdf,https://catalog.archives.gov/id/415892016
1992-05-12,5/12/1992,Presidential Daily Backup,[Presidential Daily Backup] 5/12/1992,"Bolivia; Brazil; Chile; Peru",Matched memcon/telcon date,"Alan Garcia; Bolivia; Brazil; Chile; Collor",Memorandum of Telephone Conversation,12890-002,415892024,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 5/12/1992. Access restriction: Restricted - Possibly.",https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1992/41-bpr-apts_sch-dd-05_12_92-12890-002_415892024.pdf,https://catalog.archives.gov/id/415892024
1992-05-12,5/12/1992,Presidential Daily Diary,[Presidential Daily Diary] 5/12/1992,Brazil,Matched memcon/telcon date,"Brazil; Collor",Memorandum of Telephone Conversation,12890-001,415892023,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 5/12/1992. Access restriction: Restricted - Possibly.",https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1992/41-bpr-apts_sch-dd-05_12_92-12890-001_415892023.pdf,https://catalog.archives.gov/id/415892023
1992-05-13,5/13/1992,Presidential Daily Backup,[Presidential Daily Backup] 5/13/1992,"Chile; Paraguay; Peru; Venezuela",Matched memcon/telcon date,"Andres Rodriguez; Aylwin; Carlos Andres Perez; Chile; Chilean; Peru; Venezuela",Memorandum of Conversation,12890-004,415892026,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 5/13/1992. Access restriction: Restricted - Possibly.",https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1992/41-bpr-apts_sch-dd-05_13_92-12890-004_415892026.pdf,https://catalog.archives.gov/id/415892026
1992-05-13,5/13/1992,Presidential Daily Diary,[Presidential Daily Diary] 5/13/1992,Chile,Matched memcon/telcon date,"Aylwin; Chile",Memorandum of Conversation,12890-003,415892025,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 5/13/1992. Access restriction: Restricted - Possibly.",https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1992/41-bpr-apts_sch-dd-05_13_92-12890-003_415892025.pdf,https://catalog.archives.gov/id/415892025
1992-05-30,5/30/1992,Presidential Daily Backup,[Presidential Daily Backup] 5/30/1992,Uruguay,Catalog search lead,Uruguay,,12891-018,415892061,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 5/30/1992. Access restriction: Restricted - Possibly.",https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1992/41-bpr-apts_sch-dd-05_30_92-12891-018_415892061.pdf,https://catalog.archives.gov/id/415892061
1992-06-01,6/1/1992,Presidential Daily Backup,[Presidential Daily Backup] 6/1/1992,Brazil,Catalog search lead,Brazil,,12891-022,415892065,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 6/1/1992. Access restriction: Restricted - Possibly.",https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1992/41-bpr-apts_sch-dd-06_01_92-12891-022_415892065.pdf,https://catalog.archives.gov/id/415892065
1992-06-01,6/1/1992,Presidential Daily Diary,[Presidential Daily Diary] 6/1/1992,Brazil,Catalog search lead,Brazil,,12891-021,415892064,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 6/1/1992. Access restriction: Restricted - Possibly.",https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1992/41-bpr-apts_sch-dd-06_01_92-12891-021_415892064.pdf,https://catalog.archives.gov/id/415892064
1992-06-05,6/5/1992,Presidential Daily Backup,[Presidential Daily Backup] 6/5/1992,Brazil,Catalog search lead,Brazil,,12892-008,415892073,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 6/5/1992. Access restriction: Restricted - Possibly.",https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1992/41-bpr-apts_sch-dd-06_05_92-12892-008_415892073.pdf,https://catalog.archives.gov/id/415892073
1992-06-05,6/5/1992,Presidential Daily Diary,[Presidential Daily Diary] 6/5/1992,Brazil,Catalog search lead,Brazil,,12892-007,415892072,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 6/5/1992. Access restriction: Restricted - Possibly.",https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1992/41-bpr-apts_sch-dd-06_05_92-12892-007_415892072.pdf,https://catalog.archives.gov/id/415892072
1992-06-06,6/6/1992,Presidential Daily Backup,[Presidential Daily Backup] 6/6/1992,Brazil,Catalog search lead,Brazil,,12892-010,415892075,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 6/6/1992. Access restriction: Restricted - Possibly.",https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1992/41-bpr-apts_sch-dd-06_06_92-12892-010_415892075.pdf,https://catalog.archives.gov/id/415892075
1992-06-09,6/9/1992,Presidential Daily Backup,[Presidential Daily Backup] 6/9/1992,Brazil,Catalog search lead,Brazil,,12892-016,415892081,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 6/9/1992. Access restriction: Restricted - Possibly.",https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1992/41-bpr-apts_sch-dd-06_09_92-12892-016_415892081.pdf,https://catalog.archives.gov/id/415892081
1992-06-09,6/9/1992,Presidential Daily Diary,[Presidential Daily Diary] 6/9/1992,Brazil,Catalog search lead,Brazil,,12892-015,415892080,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 6/9/1992. Access restriction: Restricted - Possibly.",https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1992/41-bpr-apts_sch-dd-06_09_92-12892-015_415892080.pdf,https://catalog.archives.gov/id/415892080
1992-06-11,6/11/1992,Presidential Daily Backup,[Presidential Daily Backup] 6/11/1992,Brazil,Catalog search lead,Brazil,,12892-020,415892085,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 6/11/1992. Access restriction: Restricted - Possibly.",https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1992/41-bpr-apts_sch-dd-06_11_92-12892-020_415892085.pdf,https://catalog.archives.gov/id/415892085
1992-06-11,6/11/1992,Presidential Daily Diary,[Presidential Daily Diary] 6/11/1992,Brazil,Catalog search lead,Brazil,,12892-019,415892084,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 6/11/1992. Access restriction: Restricted - Possibly.",https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1992/41-bpr-apts_sch-dd-06_11_92-12892-019_415892084.pdf,https://catalog.archives.gov/id/415892084
1992-06-12,6/12/1992,Presidential Daily Backup,[Presidential Daily Backup] 6/12/1992,Brazil,Catalog search lead,"Brazil; Collor",,12892-022,415892087,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 6/12/1992. Access restriction: Restricted - Possibly.",https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1992/41-bpr-apts_sch-dd-06_12_92-12892-022_415892087.pdf,https://catalog.archives.gov/id/415892087
1992-06-12,6/12/1992,Presidential Daily Diary,[Presidential Daily Diary] 6/12/1992,Brazil,Catalog search lead,"Brazil; Brazilian; Collor",,12892-021,415892086,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 6/12/1992. Access restriction: Restricted - Possibly.",https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1992/41-bpr-apts_sch-dd-06_12_92-12892-021_415892086.pdf,https://catalog.archives.gov/id/415892086
1992-06-13,6/13/1992,Presidential Daily Backup,[Presidential Daily Backup] 6/13/1992,Brazil,Catalog search lead,Brazil,,12892-024,415892089,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 6/13/1992. Access restriction: Restricted - Possibly.",https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1992/41-bpr-apts_sch-dd-06_13_92-12892-024_415892089.pdf,https://catalog.archives.gov/id/415892089
1992-06-13,6/13/1992,Presidential Daily Diary,[Presidential Daily Diary] 6/13/1992,Brazil,Catalog search lead,Brazil,,12892-023,415892088,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 6/13/1992. Access restriction: Restricted - Possibly.",https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1992/41-bpr-apts_sch-dd-06_13_92-12892-023_415892088.pdf,https://catalog.archives.gov/id/415892088
1992-06-14,6/14/1992,Presidential Daily Diary,[Presidential Daily Diary] 6/14/1992,Brazil,Catalog search lead,Brazil,,12893-001,415892090,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 6/14/1992. Access restriction: Restricted - Possibly.",https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1992/41-bpr-apts_sch-dd-06_14_92-12893-001_415892090.pdf,https://catalog.archives.gov/id/415892090
1992-06-15,6/15/1992,Presidential Daily Backup,[Presidential Daily Backup] 6/15/1992,Uruguay,Catalog search lead,Uruguay,,12893-004,415892093,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 6/15/1992. Access restriction: Restricted - Possibly.",https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1992/41-bpr-apts_sch-dd-06_15_92-12893-004_415892093.pdf,https://catalog.archives.gov/id/415892093
1992-06-20,6/20/1992,Presidential Daily Backup,[Presidential Daily Backup] 6/20/1992,Venezuela,Matched memcon/telcon date,"Carlos Andres Perez; Venezuela",Memorandum of Telephone Conversation,12893-014,415892103,no,Restricted - Possibly,"Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 6/20/1992. Access restriction: Restricted - Possibly.",https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1992/41-bpr-apts_sch-dd-06_20_92-12893-014_415892103.pdf,https://catalog.archives.gov/id/415892103
